"Food ID"	"Nutrient ID"	"Description"	"Scale"	"Value"	"Category"	""
"09C10089"	"NA"	"Sodium (Na)"	"mg"	"68"	"MNS"	""
"09C10089"	"ZN"	"Zinc (Zn)"	"mg"	".53"	"MNS"	""
"09C10089"	"B1"	"Thiamin (B1)"	"mg"	".094"	"VIT"	""
"09C10089"	"B2"	"Riboflavin (B2)"	"mg"	".229"	"VIT"	""
"09C10089"	"B3"	"Niacin (B3)"	"mg"	"0"	"VIT"	""
"09C10089"	"NIACIN EQUIVALENTS"	"Niacin equivalents"	"mg"	".9"	"VIT"	""
"09C10089"	"ACAR"	"Alpha carotene"	"ug"	"0"	"VIT"	""
"09C10089"	"BCAR"	"Beta carotene"	"ug"	"68"	"VIT"	""
"09C10089"	"CRYP"	"Cryptoxanthin"	"ug"	"0"	"VIT"	""
"09C10089"	"BCAREQ-04"	"Beta carotene equivalents"	"ug"	"68"	"VIT"	""
"09C10089"	"RET"	"Retinol"	"ug"	"27"	"VIT"	""
"09C10089"	"RETEQ-05"	"Retinol equivalents"	"ug"	"38"	"VIT"	""
"09C10089"	"VITC"	"Vitamin C"	"mg"	"0"	"VIT"	""
"09C10089"	"S4"	"C4"	"%T"	"4.2"	"FA"	""
"09C10089"	"S6"	"C6"	"%T"	"2.5"	"FA"	""
"09C10089"	"S8"	"C8"	"%T"	"1.3"	"FA"	""
"09C10089"	"S10"	"C10"	"%T"	"3"	"FA"	""
"09C10089"	"S12"	"C12"	"%T"	"3.5"	"FA"	""
"09C10089"	"S13"	"C13"	"%T"	".1"	"FA"	""
"09C10089"	"S14"	"C14"	"%T"	"11.2"	"FA"	""
"09C10089"	"S15"	"C15"	"%T"	"1.1"	"FA"	""
"09C10089"	"S16"	"C16"	"%T"	"30.9"	"FA"	""
"09C10089"	"S17"	"C17"	"%T"	".7"	"FA"	""
"09C10089"	"S18"	"C18"	"%T"	"9.4"	"FA"	""
"09C10089"	"S19"	"C19"	"%T"	".1"	"FA"	""
"09C10089"	"S20"	"C20"	"%T"	".2"	"FA"	""
"09C10089"	"S22"	"C22"	"%T"	".1"	"FA"	""
"09C10089"	"S24"	"C24"	"%T"	"0"	"FA"	""
"09C10089"	"TOTAL_SATURAT-04"	"Total saturated fatty acids (%)"	"%T"	"68.27"	"FA"	""
"09C10089"	"M14"	"C14:1"	"%T"	"1.2"	"FA"	""
"09C10089"	"M15"	"C15:1"	"%T"	"0"	"FA"	""
"09C10089"	"M16"	"C16:1"	"%T"	"1.7"	"FA"	""
"09C10089"	"M17"	"C17:1"	"%T"	".3"	"FA"	""
"09C10089"	"M18"	"C18:1"	"%T"	"22"	"FA"	""
"09C10089"	"M20"	"C20:1"	"%T"	".2"	"FA"	""
"09C10089"	"M22"	"C22:1"	"%T"	"0"	"FA"	""
"09C10089"	"TOTAL MONOUNSATURATED FAT (%)"	"Total monounsaturated fatty acids (%)"	"%T"	"25.47"	"FA"	""
"09C10089"	"P182W6"	"C18:2w6"	"%T"	"2.1"	"FA"	""
"09C10089"	"P183W3"	"C18:3w3"	"%T"	"1"	"FA"	""
"09C10089"	"P184W3"	"C18:4w3"	"%T"	".87"	"FA"	""
"09C10089"	"P205W3"	"C20:5w3"	"%T"	".1"	"FA"	""
"09C10089"	"P225W3"	"C22:5w3"	"%T"	".1"	"FA"	""
"09C10089"	"P226W3"	"C22:6w3"	"%T"	"0"	"FA"	""
"09C10089"	"TOTAL POLYUNSATURATED FAT (%)"	"Total polyunsaturated fatty acids (%)"	"%T"	"4.2"	"FA"	""
"09C10089"	"LCW3TOTAL"	"Total long chain omega 3 fatty acids (%)"	"%T"	".2"	"FA"	""
"09C10089"	"S4FD"	"C4FD"	"g"	".13"	"FA"	""
"09C10089"	"S6FD"	"C6FD"	"g"	".08"	"FA"	""
"09C10089"	"S8FD"	"C8FD"	"g"	".04"	"FA"	""
"09C10089"	"S10FD"	"C10FD"	"g"	".09"	"FA"	""
"09C10089"	"S12FD"	"C12FD"	"g"	".11"	"FA"	""
"09C10089"	"S13FD"	"C13FD"	"g"	"0"	"FA"	""
"09C10089"	"S14FD"	"C14FD"	"g"	".35"	"FA"	""
"09C10089"	"S15FD"	"C15FD"	"g"	".04"	"FA"	""
"09C10089"	"S16FD"	"C16FD"	"g"	".96"	"FA"	""
"09C10089"	"S17FD"	"C17FD"	"g"	".02"	"FA"	""
"09C10089"	"S18FD"	"C18FD"	"g"	".29"	"FA"	""
"09C10089"	"S19FD"	"C19FD"	"g"	"0"	"FA"	""
"09C10089"	"S20FD"	"C20FD"	"g"	".01"	"FA"	""
"09C10089"	"S22FD"	"C22FD"	"g"	"0"	"FA"	""
"09C10089"	"S24FD"	"C24FD"	"g"	"0"	"FA"	""
"09C10089"	"TOTALSATURATFD-04"	"Total saturated fatty acids (g)"	"g"	"2.1"	"FA"	""
"09C10089"	"M14FD"	"C14:1FD"	"g"	".04"	"FA"	""
"09C10089"	"M15FD"	"C15:1FD"	"g"	"0"	"FA"	""
"09C10089"	"M16FD"	"C16:1FD"	"g"	".05"	"FA"	""
"09C10089"	"M17FD"	"C17:1FD"	"g"	".01"	"FA"	""
"09C10089"	"M18FD"	"C18:1FD"	"g"	".68"	"FA"	""
"09C10089"	"M20FD"	"C20:1FD"	"g"	".01"	"FA"	""
"09C10089"	"M22FD"	"C22:1FD"	"g"	"0"	"FA"	""
"09C10089"	"TOTAL MONOUNSATURATED FAT (FD)"	"Total monounsaturated fatty acids (g)"	"g"	".79"	"FA"	""
"09C10089"	"P182W6FD"	"C18:2w6FD"	"g"	".07"	"FA"	""
"09C10089"	"P183W3FD"	"C18:3w3FD"	"g"	".03"	"FA"	""
"09C10089"	"P184W3FD"	"C18:4w3FD"	"mg"	"27"	"FA"	""
"09C10089"	"P205W3FD"	"C20:5w3FD"	"mg"	"3"	"FA"	""
"09C10089"	"P225W3FD"	"C22:5w3FD"	"mg"	"3"	"FA"	""
"09C10089"	"P226W3FD"	"C22:6w3FD"	"mg"	"0"	"FA"	""
"09C10089"	"TOTAL POLYUNSATURATED FAT (FD)"	"Total polyunsaturated fatty acids (g)"	"g"	".1"	"FA"	""
"09C10089"	"LCW3TOTALFD"	"Total long chain omega 3 fatty acids (mg)"	"mg"	"6.194"	"FA"	""
"09C10089"	"FAUNDIFF"	"Undifferentiated fatty acids (%)"	"%T"	"0"	"FA"	""
"09C10089"	"FAUNDIFFFD"	"Undifferentiated fatty acids (mg)"	"mg"	"0"	"FA"	""
"09C10089"	"TRYP"	"Tryptophan (mg/g N)"	"MN"	"77.000"	"AA"	""
"09C10089"	"TRYPFD"	"Tryptophan (mg)"	"mg"	"53"	"AA"	""
"09C10089"	"CHOL"	"Cholesterol"	"mg"	"8"	"FA"	""
"09C10090"	"ENERGY-04DF"	"Energy, including dietary fibre"	"kJ"	"417"	"PRO"	""
"09C10090"	"MOIS"	"Moisture"	"g"	"80.7"	"PRO"	""
"09C10090"	"PROT"	"Protein"	"g"	"4.8"	"PRO"	""
"09C10090"	"NIT"	"Nitrogen"	"g"	".76"	"PRO"	""
"09C10090"	"FAT"	"Fat"	"g"	"3.2"	"PRO"	""
"09C10090"	"ASH"	"Ash"	"g"	"1"	"PRO"	""
"09C10090"	"AOACDFTOTW"	"Dietary fibre"	"g"	".1"	"PRO"	""
"09C10090"	"FRU"	"Fructose"	"g"	".4"	"PRO"	""
"09C10090"	"GLUC"	"Glucose"	"g"	".7"	"PRO"	""
"09C10090"	"SUC"	"Sucrose"	"g"	"6.2"	"PRO"	""
"09C10090"	"MALT"	"Maltose"	"g"	"0"	"PRO"	""
"09C10090"	"LACT"	"Lactose"	"g"	"4.1"	"PRO"	""
"09C10090"	"GAL"	"Galactose"	"g"	".6"	"PRO"	""
"09C10090"	"TOTALSUGARS"	"Total sugars"	"g"	"12.1"	"PRO"	""
"09C10090"	"STARCH"	"Starch"	"g"	"0"	"PRO"	""
"09C10090"	"AVAILCHO"	"Available carbohydrate, without sugar alcohols"	"g"	"12.1"	"PRO"	""
"09C10090"	"AVAILCHOCNS"	"Available carbohydrate, with sugar alcohols"	"g"	"12.1"	"CHO"	""
"09C10090"	"LACTIC"	"Lactic acid"	"g"	"1.4"	"OA"	""
"09C10090"	"SB"	"Antimony (Sb)"	"ug"	"0"	"MNS"	""
"09C10090"	"AS"	"Arsenic (As)"	"ug"	".6"	"MNS"	""
"09C10090"	"CD"	"Cadmium (Cd)"	"ug"	"0"	"MNS"	""
"09C10090"	"CA"	"Calcium (Ca)"	"mg"	"164"	"MNS"	""
"09C10090"	"CR"	"Chromium (Cr)"	"ug"	".9"	"MNS"	""
"09C10090"	"CU"	"Copper (Cu)"	"mg"	".01"	"MNS"	""
"09C10090"	"I"	"Iodine (I)"	"ug"	"17.5"	"MNS"	""
"09C10090"	"FE"	"Iron (Fe)"	"mg"	".16"	"MNS"	""
"09C10090"	"PB"	"Lead (Pb)"	"ug"	"0"	"MNS"	""
"09C10090"	"MG"	"Magnesium (Mg)"	"mg"	"16"	"MNS"	""
"09C10090"	"MN"	"Manganese (Mn)"	"mg"	".036"	"MNS"	""
"09C10090"	"HG"	"Mercury (Hg)"	"ug"	"0"	"MNS"	""
"09C10090"	"MO"	"Molybdenum (Mo)"	"ug"	"5.7"	"MNS"	""
"09C10090"	"NI"	"Nickel (Ni)"	"ug"	"1"	"MNS"	""
"09C10090"	"P"	"Phosphorus (P)"	"mg"	"133"	"MNS"	""
"09C10090"	"K"	"Potassium (K)"	"mg"	"223"	"MNS"	""
"09C10090"	"SE"	"Selenium (Se)"	"ug"	"1.9"	"MNS"	""
"09C10090"	"NA"	"Sodium (Na)"	"mg"	"65"	"MNS"	""
"09C10090"	"SN"	"Tin (Sn)"	"ug"	".9"	"MNS"	""
"09C10090"	"ZN"	"Zinc (Zn)"	"mg"	".49"	"MNS"	""
"09C10090"	"B1"	"Thiamin (B1)"	"mg"	".062"	"VIT"	""
"09C10090"	"B2"	"Riboflavin (B2)"	"mg"	".281"	"VIT"	""
"09C10090"	"B3"	"Niacin (B3)"	"mg"	".31"	"VIT"	""
"09C10090"	"NIACIN EQUIVALENTS"	"Niacin equivalents"	"mg"	"1.3"	"VIT"	""
"09C10090"	"ACAR"	"Alpha carotene"	"ug"	"0"	"VIT"	""
"09C10090"	"BCAR"	"Beta carotene"	"ug"	"13"	"VIT"	""
"09C10090"	"CRYP"	"Cryptoxanthin"	"ug"	"0"	"VIT"	""
"09C10090"	"BCAREQ-04"	"Beta carotene equivalents"	"ug"	"13"	"VIT"	""
"09C10090"	"RET"	"Retinol"	"ug"	"29"	"VIT"	""
"09C10090"	"RETEQ-05"	"Retinol equivalents"	"ug"	"31"	"VIT"	""
"09C10090"	"VITC"	"Vitamin C"	"mg"	"0"	"VIT"	""
"09C10090"	"S4"	"C4"	"%T"	"4.2"	"FA"	""
"09C10090"	"S6"	"C6"	"%T"	"2.5"	"FA"	""
"09C10090"	"S8"	"C8"	"%T"	"1.3"	"FA"	""
"09C10090"	"S10"	"C10"	"%T"	"3"	"FA"	""
"09C10090"	"S12"	"C12"	"%T"	"3.5"	"FA"	""
"09C10090"	"S13"	"C13"	"%T"	".1"	"FA"	""
"09C10090"	"S14"	"C14"	"%T"	"11.2"	"FA"	""
"09C10090"	"S15"	"C15"	"%T"	"1.1"	"FA"	""
"09C10090"	"S16"	"C16"	"%T"	"30.9"	"FA"	""
"09C10090"	"S17"	"C17"	"%T"	".7"	"FA"	""
"09C10090"	"S18"	"C18"	"%T"	"9.4"	"FA"	""
"09C10090"	"S19"	"C19"	"%T"	".1"	"FA"	""
"09C10090"	"S20"	"C20"	"%T"	".2"	"FA"	""
"09C10090"	"S22"	"C22"	"%T"	".1"	"FA"	""
"09C10090"	"S24"	"C24"	"%T"	"0"	"FA"	""
"09C10090"	"TOTAL_SATURAT-04"	"Total saturated fatty acids (%)"	"%T"	"68.27"	"FA"	""
"09C10090"	"M14"	"C14:1"	"%T"	"1.2"	"FA"	""
"09C10090"	"M15"	"C15:1"	"%T"	"0"	"FA"	""
"09C10090"	"M16"	"C16:1"	"%T"	"1.7"	"FA"	""
"09C10090"	"M17"	"C17:1"	"%T"	".3"	"FA"	""
"09C10090"	"M18"	"C18:1"	"%T"	"22"	"FA"	""
"09C10090"	"M20"	"C20:1"	"%T"	".2"	"FA"	""
"09C10090"	"M22"	"C22:1"	"%T"	"0"	"FA"	""
"09C10090"	"TOTAL MONOUNSATURATED FAT (%)"	"Total monounsaturated fatty acids (%)"	"%T"	"25.47"	"FA"	""
"09C10090"	"P182W6"	"C18:2w6"	"%T"	"2.1"	"FA"	""
"09C10090"	"P183W3"	"C18:3w3"	"%T"	"1"	"FA"	""
"09C10090"	"P184W3"	"C18:4w3"	"%T"	".87"	"FA"	""
"09C10090"	"P205W3"	"C20:5w3"	"%T"	".1"	"FA"	""
"09C10090"	"P225W3"	"C22:5w3"	"%T"	".1"	"FA"	""
"09C10090"	"P226W3"	"C22:6w3"	"%T"	"0"	"FA"	""
"09C10090"	"TOTAL POLYUNSATURATED FAT (%)"	"Total polyunsaturated fatty acids (%)"	"%T"	"4.2"	"FA"	""
"09C10090"	"LCW3TOTAL"	"Total long chain omega 3 fatty acids (%)"	"%T"	".2"	"FA"	""
"09C10090"	"S4FD"	"C4FD"	"g"	".13"	"FA"	""
"09C10090"	"S6FD"	"C6FD"	"g"	".08"	"FA"	""
"09C10090"	"S8FD"	"C8FD"	"g"	".04"	"FA"	""
"09C10090"	"S10FD"	"C10FD"	"g"	".09"	"FA"	""
"09C10090"	"S12FD"	"C12FD"	"g"	".11"	"FA"	""
"09C10090"	"S13FD"	"C13FD"	"g"	"0"	"FA"	""
"09C10090"	"S14FD"	"C14FD"	"g"	".34"	"FA"	""
"09C10090"	"S15FD"	"C15FD"	"g"	".03"	"FA"	""
"09C10090"	"S16FD"	"C16FD"	"g"	".94"	"FA"	""
"09C10090"	"S17FD"	"C17FD"	"g"	".02"	"FA"	""
"09C10090"	"S18FD"	"C18FD"	"g"	".28"	"FA"	""
"09C10090"	"S19FD"	"C19FD"	"g"	"0"	"FA"	""
"09C10090"	"S20FD"	"C20FD"	"g"	".01"	"FA"	""
"09C10090"	"S22FD"	"C22FD"	"g"	"0"	"FA"	""
"09C10090"	"S24FD"	"C24FD"	"g"	"0"	"FA"	""
"09C10090"	"TOTALSATURATFD-04"	"Total saturated fatty acids (g)"	"g"	"2.1"	"FA"	""
"09C10090"	"M14FD"	"C14:1FD"	"g"	".04"	"FA"	""
"09C10090"	"M15FD"	"C15:1FD"	"g"	"0"	"FA"	""
"09C10090"	"M16FD"	"C16:1FD"	"g"	".05"	"FA"	""
"09C10090"	"M17FD"	"C17:1FD"	"g"	".01"	"FA"	""
"09C10090"	"M18FD"	"C18:1FD"	"g"	".67"	"FA"	""
"09C10090"	"M20FD"	"C20:1FD"	"g"	".01"	"FA"	""
"09C10090"	"M22FD"	"C22:1FD"	"g"	"0"	"FA"	""
"09C10090"	"TOTAL MONOUNSATURATED FAT (FD)"	"Total monounsaturated fatty acids (g)"	"g"	".78"	"FA"	""
"09C10090"	"P182W6FD"	"C18:2w6FD"	"g"	".07"	"FA"	""
"09C10090"	"P183W3FD"	"C18:3w3FD"	"g"	".03"	"FA"	""
"09C10090"	"P184W3FD"	"C18:4w3FD"	"mg"	"26"	"FA"	""
"09C10090"	"P205W3FD"	"C20:5w3FD"	"mg"	"3"	"FA"	""
"09C10090"	"P225W3FD"	"C22:5w3FD"	"mg"	"3"	"FA"	""
"09C10090"	"P226W3FD"	"C22:6w3FD"	"mg"	"0"	"FA"	""
"09C10090"	"TOTAL POLYUNSATURATED FAT (FD)"	"Total polyunsaturated fatty acids (g)"	"g"	".1"	"FA"	""
"09C10090"	"LCW3TOTALFD"	"Total long chain omega 3 fatty acids (mg)"	"mg"	"6.094"	"FA"	""
"09C10090"	"FAUNDIFF"	"Undifferentiated fatty acids (%)"	"%T"	"0"	"FA"	""
"09C10090"	"FAUNDIFFFD"	"Undifferentiated fatty acids (mg)"	"mg"	"0"	"FA"	""
"09C10090"	"TRYP"	"Tryptophan (mg/g N)"	"MN"	"77.000"	"AA"	""
"09C10090"	"TRYPFD"	"Tryptophan (mg)"	"mg"	"58"	"AA"	""
"09C10090"	"CHOL"	"Cholesterol"	"mg"	"10"	"FA"	""
"09C10091"	"ENERGY-04DF"	"Energy, including dietary fibre"	"kJ"	"404"	"PRO"	""
"09C10091"	"MOIS"	"Moisture"	"g"	"82.7"	"PRO"	""
"09C10091"	"PROT"	"Protein"	"g"	"5.1"	"PRO"	""
"09C10091"	"NIT"	"Nitrogen"	"g"	".8"	"PRO"	""
"09C10091"	"FAT"	"Fat"	"g"	"3.5"	"PRO"	""
"09C10091"	"AOACDFTOTW"	"Dietary fibre"	"g"	"0"	"PRO"	""
"09C10091"	"FRU"	"Fructose"	"g"	".1"	"PRO"	""
"09C10091"	"GLUC"	"Glucose"	"g"	".1"	"PRO"	""
"09C10091"	"SUC"	"Sucrose"	"g"	"5"	"PRO"	""
"09C10091"	"LACT"	"Lactose"	"g"	"3.7"	"PRO"	""
"09C10091"	"GAL"	"Galactose"	"g"	"1.2"	"PRO"	""
"09C10091"	"TOTALSUGARS"	"Total sugars"	"g"	"10.2"	"PRO"	""
"09C10091"	"STARCH"	"Starch"	"g"	"0"	"PRO"	""
"09C10091"	"DEXTRIN"	"Dextrin"	"g"	"0"	"PRO"	""
"09C10091"	"AVAILCHO"	"Available carbohydrate, without sugar alcohols"	"g"	"10.2"	"PRO"	""
"09C10091"	"AVAILCHOCNS"	"Available carbohydrate, with sugar alcohols"	"g"	"10.2"	"CHO"	""
"09C10091"	"LACTIC"	"Lactic acid"	"g"	"1.6"	"OA"	""
"09C10091"	"CA"	"Calcium (Ca)"	"mg"	"177"	"MNS"	""
"09C10091"	"CU"	"Copper (Cu)"	"mg"	".021"	"MNS"	""
"09C10091"	"I"	"Iodine (I)"	"ug"	"13.5"	"MNS"	""
"09C10091"	"FE"	"Iron (Fe)"	"mg"	".1"	"MNS"	""
"09C10091"	"MG"	"Magnesium (Mg)"	"mg"	"16"	"MNS"	""
"09C10091"	"MN"	"Manganese (Mn)"	"mg"	"0"	"MNS"	""
"09C10091"	"P"	"Phosphorus (P)"	"mg"	"146"	"MNS"	""
"09C10091"	"K"	"Potassium (K)"	"mg"	"229"	"MNS"	""
"09C10091"	"NA"	"Sodium (Na)"	"mg"	"58"	"MNS"	""
"09C10091"	"ZN"	"Zinc (Zn)"	"mg"	".52"	"MNS"	""
"09C10091"	"B1"	"Thiamin (B1)"	"mg"	".021"	"VIT"	""
"09C10091"	"B2"	"Riboflavin (B2)"	"mg"	".312"	"VIT"	""
"09C10091"	"B3"	"Niacin (B3)"	"mg"	".31"	"VIT"	""
"09C10091"	"NIACIN EQUIVALENTS"	"Niacin equivalents"	"mg"	"1.36"	"VIT"	""
"09C10091"	"BCAR"	"Beta carotene"	"ug"	"18"	"VIT"	""
"09C10091"	"BCAREQ-04"	"Beta carotene equivalents"	"ug"	"18"	"VIT"	""
"09C10091"	"RET"	"Retinol"	"ug"	"40"	"VIT"	""
"09C10091"	"RETEQ-05"	"Retinol equivalents"	"ug"	"42"	"VIT"	""
"09C10091"	"VITC"	"Vitamin C"	"mg"	"0"	"VIT"	""
"09C10091"	"S4"	"C4"	"%T"	"2.9"	"FA"	""
"09C10091"	"S6"	"C6"	"%T"	"2.1"	"FA"	""
"09C10091"	"S8"	"C8"	"%T"	"1.3"	"FA"	""
"09C10091"	"S10"	"C10"	"%T"	"2.4"	"FA"	""
"09C10091"	"S12"	"C12"	"%T"	"2.8"	"FA"	""
"09C10091"	"S14"	"C14"	"%T"	"10.1"	"FA"	""
"09C10091"	"S15"	"C15"	"%T"	"1.1"	"FA"	""
"09C10091"	"S16"	"C16"	"%T"	"27.9"	"FA"	""
"09C10091"	"S17"	"C17"	"%T"	".7"	"FA"	""
"09C10091"	"S18"	"C18"	"%T"	"14.000"	"FA"	""
"09C10091"	"S20"	"C20"	"%T"	"1.6"	"FA"	""
"09C10091"	"TOTAL_SATURAT-04"	"Total saturated fatty acids (%)"	"%T"	"66.9"	"FA"	""
"09C10091"	"M14"	"C14:1"	"%T"	"1.2"	"FA"	""
"09C10091"	"M15"	"C15:1"	"%T"	"0"	"FA"	""
"09C10091"	"M16"	"C16:1"	"%T"	"1.9"	"FA"	""
"09C10091"	"M17"	"C17:1"	"%T"	"0"	"FA"	""
"09C10091"	"M18"	"C18:1"	"%T"	"27.2"	"FA"	""
"09C10091"	"TOTAL MONOUNSATURATED FAT (%)"	"Total monounsaturated fatty acids (%)"	"%T"	"30.3"	"FA"	""
"09C10091"	"P182W6"	"C18:2w6"	"%T"	"2.2"	"FA"	""
"09C10091"	"P183W3"	"C18:3w3"	"%T"	".6"	"FA"	""
"09C10091"	"TOTAL POLYUNSATURATED FAT (%)"	"Total polyunsaturated fatty acids (%)"	"%T"	"2.8"	"FA"	""
"09C10091"	"S4FD"	"C4FD"	"g"	".1"	"FA"	""
"09C10091"	"S6FD"	"C6FD"	"g"	".07"	"FA"	""
"09C10091"	"S8FD"	"C8FD"	"g"	".04"	"FA"	""
"09C10091"	"S10FD"	"C10FD"	"g"	".08"	"FA"	""
"09C10091"	"S12FD"	"C12FD"	"g"	".09"	"FA"	""
"09C10091"	"S14FD"	"C14FD"	"g"	".34"	"FA"	""
"09C10091"	"S15FD"	"C15FD"	"g"	".04"	"FA"	""
"09C10091"	"S16FD"	"C16FD"	"g"	".93"	"FA"	""
"09C10091"	"S17FD"	"C17FD"	"g"	".02"	"FA"	""
"09C10091"	"S18FD"	"C18FD"	"g"	".47"	"FA"	""
"09C10091"	"S20FD"	"C20FD"	"g"	".05"	"FA"	""
"09C10091"	"TOTALSATURATFD-04"	"Total saturated fatty acids (g)"	"g"	"2.2"	"FA"	""
"09C10091"	"M14FD"	"C14:1FD"	"g"	".04"	"FA"	""
"09C10091"	"M15FD"	"C15:1FD"	"g"	"0"	"FA"	""
"09C10091"	"M16FD"	"C16:1FD"	"g"	".06"	"FA"	""
"09C10091"	"M17FD"	"C17:1FD"	"g"	"0"	"FA"	""
"09C10091"	"M18FD"	"C18:1FD"	"g"	".91"	"FA"	""
"09C10091"	"TOTAL MONOUNSATURATED FAT (FD)"	"Total monounsaturated fatty acids (g)"	"g"	"1.01"	"FA"	""
"09C10091"	"P182W6FD"	"C18:2w6FD"	"g"	".07"	"FA"	""
"09C10091"	"P183W3FD"	"C18:3w3FD"	"g"	".02"	"FA"	""
"09C10091"	"TOTAL POLYUNSATURATED FAT (FD)"	"Total polyunsaturated fatty acids (g)"	"g"	".1"	"FA"	""
"09C10091"	"TRYP"	"Tryptophan (mg/g N)"	"MN"	"77.000"	"AA"	""
"09C10091"	"TRYPFD"	"Tryptophan (mg)"	"mg"	"62"	"AA"	""
"09C10091"	"CHOL"	"Cholesterol"	"mg"	"16"	"FA"	""
"09C20037"	"ENERGY-04DF"	"Energy, including dietary fibre"	"kJ"	"322"	"PRO"	""
"09C20037"	"MOIS"	"Moisture"	"g"	"82.2"	"PRO"	""
"09C20037"	"PROT"	"Protein"	"g"	"5.2"	"PRO"	""
"09C20037"	"NIT"	"Nitrogen"	"g"	".81"	"PRO"	""
"09C20037"	"FAT"	"Fat"	"g"	".1"	"PRO"	""
"09C20037"	"ASH"	"Ash"	"g"	"1.2"	"PRO"	""
"09C20037"	"AOACDFTOTW"	"Dietary fibre"	"g"	".1"	"PRO"	""
"09C20037"	"FRU"	"Fructose"	"g"	".8"	"PRO"	""
"09C20037"	"GLUC"	"Glucose"	"g"	".3"	"PRO"	""
"09C20037"	"SUC"	"Sucrose"	"g"	"7.7"	"PRO"	""
"09C20037"	"LACT"	"Lactose"	"g"	"4.2"	"PRO"	""
"09C20037"	"GAL"	"Galactose"	"g"	"0"	"PRO"	""
"09C20037"	"TOTALSUGARS"	"Total sugars"	"g"	"13"	"PRO"	""
"09C20037"	"STARCH"	"Starch"	"g"	"0"	"PRO"	""
"09C20037"	"AVAILCHO"	"Available carbohydrate, without sugar alcohols"	"g"	"13"	"PRO"	""
"09C20037"	"AVAILCHOCNS"	"Available carbohydrate, with sugar alcohols"	"g"	"13"	"CHO"	""
"09C20037"	"LACTIC"	"Lactic acid"	"g"	"1.4"	"OA"	""
"09C20037"	"CA"	"Calcium (Ca)"	"mg"	"177"	"MNS"	""
"09C20037"	"CR"	"Chromium (Cr)"	"ug"	".9"	"MNS"	""
"09C20037"	"CU"	"Copper (Cu)"	"mg"	"0"	"MNS"	""
"09C20037"	"I"	"Iodine (I)"	"ug"	"17.4"	"MNS"	""
"09C20037"	"FE"	"Iron (Fe)"	"mg"	".1"	"MNS"	""
"09C20037"	"MG"	"Magnesium (Mg)"	"mg"	"16"	"MNS"	""
"09C20037"	"MN"	"Manganese (Mn)"	"mg"	".01"	"MNS"	""
"09C20037"	"MO"	"Molybdenum (Mo)"	"ug"	"5.7"	"MNS"	""
"09C20037"	"NI"	"Nickel (Ni)"	"ug"	"1"	"MNS"	""
"09C20037"	"P"	"Phosphorus (P)"	"mg"	"140"	"MNS"	""
"09C20037"	"K"	"Potassium (K)"	"mg"	"250"	"MNS"	""
"09C20037"	"SE"	"Selenium (Se)"	"ug"	"1.5"	"MNS"	""
"09C20037"	"NA"	"Sodium (Na)"	"mg"	"71"	"MNS"	""
"09C20037"	"ZN"	"Zinc (Zn)"	"mg"	".62"	"MNS"	""
"09C20037"	"B1"	"Thiamin (B1)"	"mg"	".104"	"VIT"	""
"09C20037"	"B2"	"Riboflavin (B2)"	"mg"	".291"	"VIT"	""
"09C20037"	"B3"	"Niacin (B3)"	"mg"	".02"	"VIT"	""
"09C20037"	"NIACIN EQUIVALENTS"	"Niacin equivalents"	"mg"	"1.08"	"VIT"	""
"09C20037"	"FOLFD"	"Folate, natural"	"ug"	"7"	"VIT"	""
"09C20037"	"FOLATETOT"	"Total folates"	"ug"	"7"	"VIT"	""
"09C20037"	"FOLDFE-04"	"Dietary folate equivalents"	"ug"	"7"	"VIT"	""
"09C20037"	"ACAR"	"Alpha carotene"	"ug"	"0"	"VIT"	""
"09C20037"	"BCAR"	"Beta carotene"	"ug"	"36"	"VIT"	""
"09C20037"	"CRYP"	"Cryptoxanthin"	"ug"	"0"	"VIT"	""
"09C20037"	"BCAREQ-04"	"Beta carotene equivalents"	"ug"	"36"	"VIT"	""
"09C20037"	"RET"	"Retinol"	"ug"	"1"	"VIT"	""
"09C20037"	"RETEQ-05"	"Retinol equivalents"	"ug"	"7"	"VIT"	""
"09C20037"	"VITC"	"Vitamin C"	"mg"	"0"	"VIT"	""
"09C20037"	"S4"	"C4"	"%T"	"3.6"	"FA"	""
"09C20037"	"S6"	"C6"	"%T"	"2.3"	"FA"	""
"09C20037"	"S8"	"C8"	"%T"	"1.2"	"FA"	""
"09C20037"	"S10"	"C10"	"%T"	"2.7"	"FA"	""
"09C20037"	"S12"	"C12"	"%T"	"3.1"	"FA"	""
"09C20037"	"S13"	"C13"	"%T"	".1"	"FA"	""
"09C20037"	"S14"	"C14"	"%T"	"10.6"	"FA"	""
"09C20037"	"S15"	"C15"	"%T"	"1.1"	"FA"	""
"09C20037"	"S16"	"C16"	"%T"	"30.9"	"FA"	""
"09C20037"	"S17"	"C17"	"%T"	".7"	"FA"	""
"09C20037"	"S18"	"C18"	"%T"	"11.2"	"FA"	""
"09C20037"	"S19"	"C19"	"%T"	".1"	"FA"	""
"09C20037"	"S20"	"C20"	"%T"	".2"	"FA"	""
"09C20037"	"S22"	"C22"	"%T"	".1"	"FA"	""
"09C20037"	"S24"	"C24"	"%T"	"0"	"FA"	""
"09C20037"	"TOTAL_SATURAT-04"	"Total saturated fatty acids (%)"	"%T"	"67.87"	"FA"	""
