"Food ID"	"Food Name"	"Total Weight Change (%)"	"Ingredient ID"	"Ingredient Name"	"Ingredient Weight (g)"	"Retention Factor"
"08A20642"	"Lamb, drumstick, fully-trimmed, grilled"	"0.0"	"08A20641"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, grilled"	"6.510"	"0"
"08A20536"	"Lamb, drumstick, untrimmed, grilled"	"0.0"	"08A20556"	"Lamb, forequarter chop, separable lean, grilled"	"88.500"	"0"
"08A20536"	"Lamb, drumstick, untrimmed, grilled"	"0.0"	"08A20641"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, grilled"	"11.500"	"0"
"08A20535"	"Lamb, drumstick, separable lean, grilled"	"0.0"	"08A20556"	"Lamb, forequarter chop, separable lean, grilled"	"100.000"	"0"
"08A20633"	"Lamb, easy carve leg roast, lean, raw"	"0.0"	"08A20537"	"Lamb, easy carve leg roast, separable lean, raw"	"94.000"	"0"
"08A20633"	"Lamb, easy carve leg roast, lean, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"6.000"	"0"
"08A20538"	"Lamb, easy carve leg roast, semi-trimmed, raw"	"0.0"	"08A20537"	"Lamb, easy carve leg roast, separable lean, raw"	"92.340"	"0"
"08A20538"	"Lamb, easy carve leg roast, semi-trimmed, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"7.660"	"0"
"08A20539"	"Lamb, easy carve leg roast, untrimmed, raw"	"0.0"	"08A20537"	"Lamb, easy carve leg roast, separable lean, raw"	"83.200"	"0"
"08A20539"	"Lamb, easy carve leg roast, untrimmed, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"16.800"	"0"
"08A20541"	"Lamb, easy carve leg roast, fully-trimmed, roasted"	"0.0"	"08A20540"	"Lamb, easy carve leg roast, separable lean, roasted"	"94.000"	"0"
"08A20541"	"Lamb, easy carve leg roast, fully-trimmed, roasted"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"6.000"	"0"
"08A20542"	"Lamb, easy carve leg roast, semi-trimmed, roasted"	"0.0"	"08A20540"	"Lamb, easy carve leg roast, separable lean, roasted"	"93.490"	"0"
"08A20542"	"Lamb, easy carve leg roast, semi-trimmed, roasted"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"6.510"	"0"
"08A20543"	"Lamb, easy carve leg roast, untrimmed, roasted"	"0.0"	"08A20540"	"Lamb, easy carve leg roast, separable lean, roasted"	"85.920"	"0"
"08A20543"	"Lamb, easy carve leg roast, untrimmed, roasted"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"14.080"	"0"
"08A20624"	"Lamb, easy carve shoulder, fully-trimmed, raw"	"0.0"	"08A20544"	"Lamb, easy carve shoulder, separable lean, raw"	"91.000"	"0"
"08A20624"	"Lamb, easy carve shoulder, fully-trimmed, raw"	"0.0"	"08A20640"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, raw"	"9.000"	"0"
"08A20545"	"Lamb, easy carve shoulder, semi-trimmed, raw"	"0.0"	"08A20544"	"Lamb, easy carve shoulder, separable lean, raw"	"87.710"	"0"
"08A20545"	"Lamb, easy carve shoulder, semi-trimmed, raw"	"0.0"	"08A20640"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, raw"	"12.290"	"0"
"08A20546"	"Lamb, easy carve shoulder, untrimmed, raw"	"0.0"	"08A20544"	"Lamb, easy carve shoulder, separable lean, raw"	"76.970"	"0"
"08A20546"	"Lamb, easy carve shoulder, untrimmed, raw"	"0.0"	"08A20640"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, raw"	"23.030"	"0"
"08A20548"	"Lamb, easy carve shoulder, fully-trimmed, roasted"	"0.0"	"08A20547"	"Lamb, easy carve shoulder, separable lean, roasted"	"94.000"	"0"
"08A20548"	"Lamb, easy carve shoulder, fully-trimmed, roasted"	"0.0"	"08A20641"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, grilled"	"6.000"	"0"
"08A20549"	"Lamb, easy carve shoulder, semi-trimmed, roasted"	"0.0"	"08A20547"	"Lamb, easy carve shoulder, separable lean, roasted"	"89.930"	"0"
"08A20549"	"Lamb, easy carve shoulder, semi-trimmed, roasted"	"0.0"	"08A20641"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, grilled"	"10.070"	"0"
"08A20550"	"Lamb, easy carve shoulder, untrimmed, roasted"	"0.0"	"08A20547"	"Lamb, easy carve shoulder, separable lean, roasted"	"74.700"	"0"
"08A20550"	"Lamb, easy carve shoulder, untrimmed, roasted"	"0.0"	"08A20641"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, grilled"	"25.300"	"0"
"08A20623"	"Lamb, eye of loin, separable lean, raw"	"0.0"	"08A20574"	"Lamb, loin chop, separable lean, raw"	"100.000"	"0"
"08A20551"	"Lamb, eye of loin, separable lean, grilled"	"0.0"	"08A20577"	"Lamb, loin chop, separable lean, grilled"	"100.000"	"0"
"08A20553"	"Lamb, forequarter chop, fully-trimmed, raw"	"0.0"	"08A20552"	"Lamb, forequarter chop, separable lean, raw"	"90.100"	"0"
"08A20553"	"Lamb, forequarter chop, fully-trimmed, raw"	"0.0"	"08A20640"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, raw"	"9.900"	"0"
"08A20554"	"Lamb, forequarter chop, semi-trimmed, raw"	"0.0"	"08A20552"	"Lamb, forequarter chop, separable lean, raw"	"76.530"	"0"
"08A20554"	"Lamb, forequarter chop, semi-trimmed, raw"	"0.0"	"08A20640"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, raw"	"23.470"	"0"
"08A20555"	"Lamb, forequarter chop, untrimmed, raw"	"0.0"	"08A20552"	"Lamb, forequarter chop, separable lean, raw"	"67.740"	"0"
"08A20555"	"Lamb, forequarter chop, untrimmed, raw"	"0.0"	"08A20640"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, raw"	"32.260"	"0"
"08A20557"	"Lamb, forequarter chop, fully-trimmed, grilled"	"0.0"	"08A20556"	"Lamb, forequarter chop, separable lean, grilled"	"88.000"	"0"
"08A20557"	"Lamb, forequarter chop, fully-trimmed, grilled"	"0.0"	"08A20641"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, grilled"	"12.000"	"0"
"08A20558"	"Lamb, forequarter chop, semi-trimmed, grilled"	"0.0"	"08A20556"	"Lamb, forequarter chop, separable lean, grilled"	"84.440"	"0"
"08A20558"	"Lamb, forequarter chop, semi-trimmed, grilled"	"0.0"	"08A20641"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, grilled"	"15.560"	"0"
"08A20559"	"Lamb, forequarter chop, untrimmed, grilled"	"0.0"	"08A20556"	"Lamb, forequarter chop, separable lean, grilled"	"79.700"	"0"
"08A20559"	"Lamb, forequarter chop, untrimmed, grilled"	"0.0"	"08A20641"	"Lamb, forequarter (easy carve shoulder, forequarter chop), separable fat, grilled"	"20.300"	"0"
"08A20625"	"Lamb, frenched cutlet/rack, fully-trimmed, raw"	"0.0"	"08A20560"	"Lamb, frenched cutlet/rack, separable lean, raw"	"96.000"	"0"
"08A20625"	"Lamb, frenched cutlet/rack, fully-trimmed, raw"	"0.0"	"08A20638"	"Lamb, loin, separable fat, raw"	"4.000"	"0"
"08A20561"	"Lamb, frenched cutlet/rack, semi-trimmed, raw"	"0.0"	"08A20560"	"Lamb, frenched cutlet/rack, separable lean, raw"	"82.350"	"0"
"08A20561"	"Lamb, frenched cutlet/rack, semi-trimmed, raw"	"0.0"	"08A20638"	"Lamb, loin, separable fat, raw"	"17.650"	"0"
"08A20562"	"Lamb, frenched cutlet/rack, untrimmed, raw"	"0.0"	"08A20560"	"Lamb, frenched cutlet/rack, separable lean, raw"	"77.350"	"0"
"08A20562"	"Lamb, frenched cutlet/rack, untrimmed, raw"	"0.0"	"08A20638"	"Lamb, loin, separable fat, raw"	"22.650"	"0"
"08A20564"	"Lamb, frenched cutlet/rack, fully-trimmed, grilled"	"0.0"	"08A20563"	"Lamb, frenched cutlet/rack, separable lean, grilled"	"97.000"	"0"
"08A20564"	"Lamb, frenched cutlet/rack, fully-trimmed, grilled"	"0.0"	"08A20639"	"Lamb, loin, separable fat, grilled"	"3.000"	"0"
"08A20565"	"Lamb, frenched cutlet/rack, semi-trimmed, grilled"	"0.0"	"08A20563"	"Lamb, frenched cutlet/rack, separable lean, grilled"	"80.920"	"0"
"08A20565"	"Lamb, frenched cutlet/rack, semi-trimmed, grilled"	"0.0"	"08A20639"	"Lamb, loin, separable fat, grilled"	"19.080"	"0"
"08A20566"	"Lamb, frenched cutlet/rack, untrimmed, grilled"	"0.0"	"08A20563"	"Lamb, frenched cutlet/rack, separable lean, grilled"	"76.960"	"0"
"08A20566"	"Lamb, frenched cutlet/rack, untrimmed, grilled"	"0.0"	"08A20639"	"Lamb, loin, separable fat, grilled"	"23.040"	"0"
"08A20632"	"Lamb, leg roast, fully-trimmed, raw"	"0.0"	"08A20567"	"Lamb, leg roast, separable lean, raw"	"94.000"	"0"
"08A20632"	"Lamb, leg roast, fully-trimmed, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"6.000"	"0"
"08A20568"	"Lamb, leg roast, semi-trimmed, raw"	"0.0"	"08A20567"	"Lamb, leg roast, separable lean, raw"	"93.100"	"0"
"08A20568"	"Lamb, leg roast, semi-trimmed, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"6.900"	"0"
"08A20569"	"Lamb, leg roast, untrimmed, raw"	"0.0"	"08A20567"	"Lamb, leg roast, separable lean, raw"	"83.190"	"0"
"08A20569"	"Lamb, leg roast, untrimmed, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"16.810"	"0"
"08A20571"	"Lamb, leg roast, fully-trimmed, roasted"	"0.0"	"08A20570"	"Lamb, leg roast, separable lean, roasted"	"94.000"	"0"
"08A20571"	"Lamb, leg roast, fully-trimmed, roasted"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"6.000"	"0"
"08A20572"	"Lamb, leg roast, semi-trimmed, roasted"	"0.0"	"08A20570"	"Lamb, leg roast, separable lean, roasted"	"93.490"	"0"
"08A20572"	"Lamb, leg roast, semi-trimmed, roasted"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"6.510"	"0"
"08A20573"	"Lamb, leg roast, untrimmed, roasted"	"0.0"	"08A20570"	"Lamb, leg roast, separable lean, roasted"	"85.670"	"0"
"08A20573"	"Lamb, leg roast, untrimmed, roasted"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"14.330"	"0"
"08A20627"	"Lamb, loin chop, fully-trimmed, raw"	"0.0"	"08A20638"	"Lamb, loin, separable fat, raw"	"4.000"	"0"
"08A20627"	"Lamb, loin chop, fully-trimmed, raw"	"0.0"	"08A20574"	"Lamb, loin chop, separable lean, raw"	"96.000"	"0"
"08A20575"	"Lamb, loin chop, semi-trimmed, raw"	"0.0"	"08A20574"	"Lamb, loin chop, separable lean, raw"	"88.760"	"0"
"08A20575"	"Lamb, loin chop, semi-trimmed, raw"	"0.0"	"08A20638"	"Lamb, loin, separable fat, raw"	"11.240"	"0"
"08A20576"	"Lamb, loin chop, untrimmed, raw"	"0.0"	"08A20574"	"Lamb, loin chop, separable lean, raw"	"63.200"	"0"
"08A20576"	"Lamb, loin chop, untrimmed, raw"	"0.0"	"08A20638"	"Lamb, loin, separable fat, raw"	"36.800"	"0"
"08A20578"	"Lamb, loin chop, fully-trimmed, grilled"	"0.0"	"08A20577"	"Lamb, loin chop, separable lean, grilled"	"95.000"	"0"
"08A20578"	"Lamb, loin chop, fully-trimmed, grilled"	"0.0"	"08A20639"	"Lamb, loin, separable fat, grilled"	"5.000"	"0"
"08A20579"	"Lamb, loin chop, semi-trimmed, grilled (2002)"	"0.0"	"08A20577"	"Lamb, loin chop, separable lean, grilled"	"92.180"	"0"
"08A20579"	"Lamb, loin chop, semi-trimmed, grilled (2002)"	"0.0"	"08A20639"	"Lamb, loin, separable fat, grilled"	"7.820"	"0"
"08A20580"	"Lamb, loin chop, untrimmed, grilled"	"0.0"	"08A20577"	"Lamb, loin chop, separable lean, grilled"	"77.950"	"0"
"08A20580"	"Lamb, loin chop, untrimmed, grilled"	"0.0"	"08A20639"	"Lamb, loin, separable fat, grilled"	"22.050"	"0"
"08A20635"	"Lamb, mini roast, fully-trimmed, raw"	"0.0"	"08A20583"	"Lamb, mini roast, separable lean, raw"	"98.000"	"0"
"08A20635"	"Lamb, mini roast, fully-trimmed, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"2.000"	"0"
"08A20584"	"Lamb, mini roast, semi-trimmed, raw"	"0.0"	"08A20583"	"Lamb, mini roast, separable lean, raw"	"93.450"	"0"
"08A20584"	"Lamb, mini roast, semi-trimmed, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"6.550"	"0"
"08A20585"	"Lamb, mini roast, untrimmed, raw"	"0.0"	"08A20583"	"Lamb, mini roast, separable lean, raw"	"86.640"	"0"
"08A20585"	"Lamb, mini roast, untrimmed, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"13.360"	"0"
"08A20587"	"Lamb, mini roast, fully-trimmed, roasted"	"0.0"	"08A20586"	"Lamb, mini roast, separable lean, roasted"	"99.000"	"0"
"08A20587"	"Lamb, mini roast, fully-trimmed, roasted"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"1.000"	"0"
"08A20588"	"Lamb, mini roast, semi-trimmed, roasted"	"0.0"	"08A20586"	"Lamb, mini roast, separable lean, roasted"	"93.700"	"0"
"08A20588"	"Lamb, mini roast, semi-trimmed, roasted"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"6.300"	"0"
"08A20589"	"Lamb, mini roast, untrimmed, roasted"	"0.0"	"08A20586"	"Lamb, mini roast, separable lean, roasted"	"88.690"	"0"
"08A20589"	"Lamb, mini roast, untrimmed, roasted"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"11.310"	"0"
"08A20654"	"Lamb, roasting cuts, fully-trimmed, raw"	"0.0"	"08A20633"	"Lamb, easy carve leg roast, lean, raw"	"100.000"	"0"
"08A20654"	"Lamb, roasting cuts, fully-trimmed, raw"	"0.0"	"08A20625"	"Lamb, frenched cutlet/rack, fully-trimmed, raw"	"100.000"	"0"
"08A20654"	"Lamb, roasting cuts, fully-trimmed, raw"	"0.0"	"08A20635"	"Lamb, mini roast, fully-trimmed, raw"	"100.000"	"0"
"08A20656"	"Lamb, roasting cuts, semi-trimmed, raw"	"0.0"	"08A20538"	"Lamb, easy carve leg roast, semi-trimmed, raw"	"100.000"	"0"
"08A20656"	"Lamb, roasting cuts, semi-trimmed, raw"	"0.0"	"08A20561"	"Lamb, frenched cutlet/rack, semi-trimmed, raw"	"100.000"	"0"
"08A20656"	"Lamb, roasting cuts, semi-trimmed, raw"	"0.0"	"08A20584"	"Lamb, mini roast, semi-trimmed, raw"	"100.000"	"0"
"08A20655"	"Lamb, roasting cuts, fully-trimmed, cooked"	"0.0"	"08A20564"	"Lamb, frenched cutlet/rack, fully-trimmed, grilled"	"100.000"	"0"
"08A20655"	"Lamb, roasting cuts, fully-trimmed, cooked"	"0.0"	"08A20541"	"Lamb, easy carve leg roast, fully-trimmed, roasted"	"100.000"	"0"
"08A20655"	"Lamb, roasting cuts, fully-trimmed, cooked"	"0.0"	"08A20587"	"Lamb, mini roast, fully-trimmed, roasted"	"100.000"	"0"
"08A20657"	"Lamb, roasting cuts, semi-trimmed, cooked"	"0.0"	"08A20542"	"Lamb, easy carve leg roast, semi-trimmed, roasted"	"100.000"	"0"
"08A20657"	"Lamb, roasting cuts, semi-trimmed, cooked"	"0.0"	"08A20565"	"Lamb, frenched cutlet/rack, semi-trimmed, grilled"	"100.000"	"0"
"08A20657"	"Lamb, roasting cuts, semi-trimmed, cooked"	"0.0"	"08A20588"	"Lamb, mini roast, semi-trimmed, roasted"	"100.000"	"0"
"08A20630"	"Lamb, rump, separable lean, raw"	"0.0"	"08A20520"	"Lamb, chump chop, separable lean, raw"	"100.000"	"0"
"08A20581"	"Lamb, rump, separable lean, grilled"	"0.0"	"08A20523"	"Lamb, chump chop, separable lean, grilled"	"100.000"	"0"
"08A20634"	"Lamb, steak, fully-trimmed, raw"	"0.0"	"08A20583"	"Lamb, mini roast, separable lean, raw"	"98.000"	"0"
"08A20634"	"Lamb, steak, fully-trimmed, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"2.000"	"0"
"08A20591"	"Lamb, steak, semi-trimmed, raw"	"0.0"	"08A20583"	"Lamb, mini roast, separable lean, raw"	"93.450"	"0"
"08A20591"	"Lamb, steak, semi-trimmed, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"6.550"	"0"
"08A20592"	"Lamb, steak, untrimmed, raw"	"0.0"	"08A20583"	"Lamb, mini roast, separable lean, raw"	"86.640"	"0"
"08A20592"	"Lamb, steak, untrimmed, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"13.360"	"0"
"08A20590"	"Lamb, steak, separable lean, raw"	"0.0"	"08A20583"	"Lamb, mini roast, separable lean, raw"	"100.000"	"0"
"08A20594"	"Lamb, steak, fully-trimmed, roasted"	"0.0"	"08A20586"	"Lamb, mini roast, separable lean, roasted"	"99.000"	"0"
"08A20594"	"Lamb, steak, fully-trimmed, roasted"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"1.000"	"0"
"08A20595"	"Lamb, steak, semi-trimmed, roasted"	"0.0"	"08A20586"	"Lamb, mini roast, separable lean, roasted"	"93.700"	"0"
"08A20595"	"Lamb, steak, semi-trimmed, roasted"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"6.300"	"0"
"08A20596"	"Lamb, steak, untrimmed, roasted"	"0.0"	"08A20586"	"Lamb, mini roast, separable lean, roasted"	"88.690"	"0"
"08A20596"	"Lamb, steak, untrimmed, roasted"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"11.310"	"0"
"08A20593"	"Lamb, steak, separable lean, roasted"	"0.0"	"08A20586"	"Lamb, mini roast, separable lean, roasted"	"100.000"	"0"
"08A20658"	"Lamb, stir-fry cuts, fully-trimmed, raw"	"0.0"	"08A20634"	"Lamb, steak, fully-trimmed, raw"	"100.000"	"0"
"08A20658"	"Lamb, stir-fry cuts, fully-trimmed, raw"	"0.0"	"08A20628"	"Lamb, stir-fry strips, fully-trimmed, raw"	"100.000"	"0"
"08A20658"	"Lamb, stir-fry cuts, fully-trimmed, raw"	"0.0"	"08A20635"	"Lamb, mini roast, fully-trimmed, raw"	"100.000"	"0"
"08A20659"	"Lamb, stir-fry cuts, fully-trimmed, cooked"	"0.0"	"08A20594"	"Lamb, steak, fully-trimmed, roasted"	"100.000"	"0"
"08A20659"	"Lamb, stir-fry cuts, fully-trimmed, cooked"	"0.0"	"08A20600"	"Lamb, stir-fry strips, fully-trimmed, dry fried"	"100.000"	"0"
"08A20659"	"Lamb, stir-fry cuts, fully-trimmed, cooked"	"0.0"	"08A20587"	"Lamb, mini roast, fully-trimmed, roasted"	"100.000"	"0"
"08A20628"	"Lamb, stir-fry strips, fully-trimmed, raw"	"0.0"	"08A20597"	"Lamb, stir-fry strips, separable lean, raw"	"99.100"	"0"
"08A20628"	"Lamb, stir-fry strips, fully-trimmed, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"0.900"	"0"
"08A20598"	"Lamb, stir-fry strips, untrimmed, raw"	"0.0"	"08A20597"	"Lamb, stir-fry strips, separable lean, raw"	"97.190"	"0"
"08A20598"	"Lamb, stir-fry strips, untrimmed, raw"	"0.0"	"08A20636"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, raw"	"2.810"	"0"
"08A20600"	"Lamb, stir-fry strips, fully-trimmed, dry fried"	"0.0"	"08A20599"	"Lamb, stir-fry strips, separable lean, dry fried"	"99.500"	"0"
"08A20600"	"Lamb, stir-fry strips, fully-trimmed, dry fried"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"0.500"	"0"
"08A20601"	"Lamb, stir-fry strips, untrimmed, dry fried"	"0.0"	"08A20599"	"Lamb, stir-fry strips, separable lean, dry fried"	"98.760"	"0"
"08A20601"	"Lamb, stir-fry strips, untrimmed, dry fried"	"0.0"	"08A20637"	"Lamb, leg (leg roast, mini roast, chump chop), separable fat, roasted"	"1.240"	"0"
"08A20608"	"Mutton, casserole, fully-trimmed, raw"	"0.0"	"08A20607"	"Mutton, casserole, separable lean, raw"	"94.000"	"0"
"08A20608"	"Mutton, casserole, fully-trimmed, raw"	"0.0"	"08A20645"	"Mutton, casserole, separable fat, raw"	"6.000"	"0"
"08A20609"	"Mutton, casserole, untrimmed, raw"	"0.0"	"08A20607"	"Mutton, casserole, separable lean, raw"	"90.070"	"0"
"08A20609"	"Mutton, casserole, untrimmed, raw"	"0.0"	"08A20645"	"Mutton, casserole, separable fat, raw"	"9.930"	"0"
"08A20611"	"Mutton, casserole, fully-trimmed, casseroled"	"0.0"	"08A20610"	"Mutton, casserole, separable lean, casseroled"	"96.800"	"0"
"08A20611"	"Mutton, casserole, fully-trimmed, casseroled"	"0.0"	"08A20646"	"Mutton, casserole, separable fat, casseroled"	"3.200"	"0"
"08A20612"	"Mutton, casserole, untrimmed, casseroled"	"0.0"	"08A20610"	"Mutton, casserole, separable lean, casseroled"	"94.150"	"0"
"08A20612"	"Mutton, casserole, untrimmed, casseroled"	"0.0"	"08A20646"	"Mutton, casserole, separable fat, casseroled"	"5.850"	"0"
"08A20614"	"Mutton, leg roast, fully-trimmed, raw"	"0.0"	"08A20613"	"Mutton, leg roast, separable lean, raw"	"96.400"	"0"
"08A20614"	"Mutton, leg roast, fully-trimmed, raw"	"0.0"	"08A20643"	"Mutton, leg roast, separable fat, raw"	"3.600"	"0"
"08A20615"	"Mutton, leg roast, semi-trimmed, raw"	"0.0"	"08A20613"	"Mutton, leg roast, separable lean, raw"	"93.820"	"0"
"08A20615"	"Mutton, leg roast, semi-trimmed, raw"	"0.0"	"08A20643"	"Mutton, leg roast, separable fat, raw"	"6.180"	"0"
"08A20647"	"Mutton, leg roast, untrimmed, raw"	"0.0"	"08A20613"	"Mutton, leg roast, separable lean, raw"	"85.030"	"0"
"08A20647"	"Mutton, leg roast, untrimmed, raw"	"0.0"	"08A20643"	"Mutton, leg roast, separable fat, raw"	"14.970"	"0"
"08A20617"	"Mutton, leg roast, fully-trimmed, roasted"	"0.0"	"08A20616"	"Mutton, leg roast, separable lean, roasted"	"95.300"	"0"
"08A20617"	"Mutton, leg roast, fully-trimmed, roasted"	"0.0"	"08A20644"	"Mutton, leg roast, separable fat, roasted"	"4.700"	"0"
"08A20618"	"Mutton, leg roast, semi-trimmed, roasted"	"0.0"	"08A20616"	"Mutton, leg roast, separable lean, roasted"	"93.320"	"0"
"08A20618"	"Mutton, leg roast, semi-trimmed, roasted"	"0.0"	"08A20644"	"Mutton, leg roast, separable fat, roasted"	"6.680"	"0"
"08A20619"	"Mutton, leg roast, untrimmed, roasted"	"0.0"	"08A20616"	"Mutton, leg roast, separable lean, roasted"	"84.180"	"0"
"08A20619"	"Mutton, leg roast, untrimmed, roasted"	"0.0"	"08A20644"	"Mutton, leg roast, separable fat, roasted"	"15.820"	"0"
"08A40145"	"Veal, cutlet, fully-trimmed, raw"	"0.0"	"08A40144"	"Veal, cutlet, separable lean, raw"	"96.300"	"0"
"08A40145"	"Veal, cutlet, fully-trimmed, raw"	"0.0"	"08A40180"	"Veal, all cuts, separable fat, raw"	"3.700"	"0"
"08A40146"	"Veal, cutlet, semi-trimmed, raw"	"0.0"	"08A40144"	"Veal, cutlet, separable lean, raw"	"94.340"	"0"
"08A40146"	"Veal, cutlet, semi-trimmed, raw"	"0.0"	"08A40180"	"Veal, all cuts, separable fat, raw"	"5.660"	"0"
"08A40147"	"Veal, cutlet, untrimmed, raw"	"0.0"	"08A40144"	"Veal, cutlet, separable lean, raw"	"93.190"	"0"
"08A40147"	"Veal, cutlet, untrimmed, raw"	"0.0"	"08A40180"	"Veal, all cuts, separable fat, raw"	"6.810"	"0"
"08A40149"	"Veal, cutlet, fully-trimmed, grilled"	"0.0"	"08A40148"	"Veal, cutlet, separable lean, grilled"	"95.800"	"0"
"08A40149"	"Veal, cutlet, fully-trimmed, grilled"	"0.0"	"08A40181"	"Veal, all cuts, separable fat, cooked"	"4.200"	"0"
"08A40150"	"Veal, cutlet, semi-trimmed, grilled"	"0.0"	"08A40148"	"Veal, cutlet, separable lean, grilled"	"92.800"	"0"
"08A40150"	"Veal, cutlet, semi-trimmed, grilled"	"0.0"	"08A40181"	"Veal, all cuts, separable fat, cooked"	"7.200"	"0"
"08A40151"	"Veal, cutlet, untrimmed, grilled"	"0.0"	"08A40148"	"Veal, cutlet, separable lean, grilled"	"92.100"	"0"
"08A40151"	"Veal, cutlet, untrimmed, grilled"	"0.0"	"08A40181"	"Veal, all cuts, separable fat, cooked"	"7.900"	"0"
"08A40153"	"Veal, diced, fully-trimmed, raw"	"0.0"	"08A40152"	"Veal, diced, separable lean, raw"	"99.600"	"0"
"08A40153"	"Veal, diced, fully-trimmed, raw"	"0.0"	"08A40180"	"Veal, all cuts, separable fat, raw"	"0.400"	"0"
"08A40154"	"Veal, diced, untrimmed, raw"	"0.0"	"08A40152"	"Veal, diced, separable lean, raw"	"98.170"	"0"
"08A40154"	"Veal, diced, untrimmed, raw"	"0.0"	"08A40180"	"Veal, all cuts, separable fat, raw"	"1.830"	"0"
"08A40156"	"Veal, diced, fully-trimmed, dry fried"	"0.0"	"08A40155"	"Veal, diced, separable lean, dry fried"	"99.300"	"0"
"08A40156"	"Veal, diced, fully-trimmed, dry fried"	"0.0"	"08A40181"	"Veal, all cuts, separable fat, cooked"	"0.700"	"0"
"08A40157"	"Veal, diced, untrimmed, dry fried"	"0.0"	"08A40155"	"Veal, diced, separable lean, dry fried"	"97.210"	"0"
"08A40157"	"Veal, diced, untrimmed, dry fried"	"0.0"	"08A40181"	"Veal, all cuts, separable fat, cooked"	"2.790"	"0"
"08A40159"	"Veal, leg roast, fully-trimmed, raw"	"0.0"	"08A40162"	"Veal, leg steak, separable lean, raw"	"98.000"	"0"
"08A40159"	"Veal, leg roast, fully-trimmed, raw"	"0.0"	"08A40180"	"Veal, all cuts, separable fat, raw"	"2.000"	"0"
"08A40158"	"Veal, leg roast, separable lean, raw"	"0.0"	"08A40162"	"Veal, leg steak, separable lean, raw"	"100.000"	"0"
"08A40161"	"Veal, leg roast, fully-trimmed, grilled"	"0.0"	"08A40165"	"Veal, leg steak, separable lean, grilled"	"98.900"	"0"
"08A40161"	"Veal, leg roast, fully-trimmed, grilled"	"0.0"	"08A40181"	"Veal, all cuts, separable fat, cooked"	"1.100"	"0"
